"Date","Site.Name","COUNTY","meanLat","meanLong","month","year","PM2.5","Ozone"
2020-01-27,"Castle Hayne","New Hanover",34.364167,-77.838611,1,2020,3,NA
2020-01-27,"Clemmons Middle","Forsyth",36.026,-80.342,1,2020,61,NA
2020-01-27,"Durham Armory","Durham",36.0329550008979,-78.904037,1,2020,42,NA
2020-01-27,"Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2020,NA,43
2020-01-27,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2020,49,31
2020-01-27,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,1,2020,76,NA
2020-01-27,"Leggett","Edgecombe",35.988278,-77.5843,1,2020,18,NA
2020-01-27,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2020,55,NA
2020-01-27,"Millbrook School","Wake",35.856111,-78.574167,1,2020,37,35
2020-01-27,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2020,26,NA
2020-01-27,"West Johnston Co.","Johnston",35.59095,-78.4622,1,2020,27,34
2020-01-28,"Bryson City","Swain",35.434767,-83.442133,1,2020,28,NA
2020-01-28,"Castle Hayne","New Hanover",34.364167,-77.838611,1,2020,0,NA
2020-01-28,"Clemmons Middle","Forsyth",36.026,-80.342,1,2020,56,NA
2020-01-28,"Durham Armory","Durham",36.0329550008979,-78.904037,1,2020,25,NA
2020-01-28,"Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2020,NA,43
2020-01-28,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2020,43,33
2020-01-28,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,1,2020,46,NA
2020-01-28,"Leggett","Edgecombe",35.988278,-77.5843,1,2020,10,NA
2020-01-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2020,46,NA
2020-01-28,"Millbrook School","Wake",35.856111,-78.574167,1,2020,22,31.5
2020-01-28,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2020,11,NA
2020-01-28,"West Johnston Co.","Johnston",35.59095,-78.4622,1,2020,18,34
2020-01-29,"Bryson City","Swain",35.434767,-83.442133,1,2020,12,NA
2020-01-29,"Castle Hayne","New Hanover",34.364167,-77.838611,1,2020,0,NA
2020-01-29,"Clemmons Middle","Forsyth",36.026,-80.342,1,2020,18,NA
2020-01-29,"Durham Armory","Durham",36.0329550008979,-78.904037,1,2020,12,NA
2020-01-29,"Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2020,4,42
2020-01-29,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2020,13,27
2020-01-29,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,1,2020,12.5,NA
2020-01-29,"Leggett","Edgecombe",35.988278,-77.5843,1,2020,0,NA
2020-01-29,"Linville Falls","Avery",35.972347,-81.933072,1,2020,7,NA
2020-01-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2020,15,NA
2020-01-29,"Millbrook School","Wake",35.856111,-78.574167,1,2020,10,30
2020-01-29,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2020,5,NA
2020-01-29,"West Johnston Co.","Johnston",35.59095,-78.4622,1,2020,6,41
2020-01-30,"Bryson City","Swain",35.434767,-83.442133,1,2020,19,NA
2020-01-30,"Castle Hayne","New Hanover",34.364167,-77.838611,1,2020,5,NA
2020-01-30,"Clemmons Middle","Forsyth",36.026,-80.342,1,2020,22,NA
2020-01-30,"Durham Armory","Durham",36.0329550008979,-78.904037,1,2020,29,35
2020-01-30,"Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2020,NA,43
2020-01-30,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2020,17,33
2020-01-30,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,1,2020,22,NA
2020-01-30,"Leggett","Edgecombe",35.988278,-77.5843,1,2020,18,35
2020-01-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2020,20,NA
2020-01-30,"Millbrook School","Wake",35.856111,-78.574167,1,2020,26,34
2020-01-30,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2020,19,NA
2020-01-30,"West Johnston Co.","Johnston",35.59095,-78.4622,1,2020,14,37
2020-01-31,"Bryson City","Swain",35.434767,-83.442133,1,2020,40,NA
2020-01-31,"Castle Hayne","New Hanover",34.364167,-77.838611,1,2020,8,NA
2020-01-31,"Clemmons Middle","Forsyth",36.026,-80.342,1,2020,35,NA
2020-01-31,"Durham Armory","Durham",36.0329550008979,-78.904037,1,2020,33,33
2020-01-31,"Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2020,NA,43
2020-01-31,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2020,26,32.5
2020-01-31,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,1,2020,31,NA
2020-01-31,"Leggett","Edgecombe",35.988278,-77.5843,1,2020,15,36
2020-01-31,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2020,26,NA
2020-01-31,"Millbrook School","Wake",35.856111,-78.574167,1,2020,29,33
2020-01-31,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2020,20,NA
2020-01-31,"West Johnston Co.","Johnston",35.59095,-78.4622,1,2020,22,37
2020-02-01,"Bryson City","Swain",35.434767,-83.442133,2,2020,55,NA
2020-02-01,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,15,NA
2020-02-01,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,51,NA
2020-02-01,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,33.5,34
2020-02-01,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2020,12,44
2020-02-01,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,41,36
2020-02-01,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,38.3333333333333,NA
2020-02-01,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,23,38
2020-02-01,"Linville Falls","Avery",35.972347,-81.933072,2,2020,24,NA
2020-02-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,41,NA
2020-02-01,"Millbrook School","Wake",35.856111,-78.574167,2,2020,28,37.5
2020-02-01,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2020,22.5,NA
2020-02-01,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,29,40
2020-02-02,"Bryson City","Swain",35.434767,-83.442133,2,2020,15,NA
2020-02-02,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,10,NA
2020-02-02,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,16,NA
2020-02-02,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,20,26
2020-02-02,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2020,NA,47
2020-02-02,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,20,38
2020-02-02,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,16,NA
2020-02-02,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,10,30
2020-02-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,13,NA
2020-02-02,"Millbrook School","Wake",35.856111,-78.574167,2,2020,25,31.5
2020-02-02,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,16,34
2020-02-03,"Bryson City","Swain",35.434767,-83.442133,2,2020,28,NA
2020-02-03,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,8,NA
2020-02-03,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,40,NA
2020-02-03,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,28,19
2020-02-03,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2020,NA,46
2020-02-03,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,24,37.5
2020-02-03,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,24,NA
2020-02-03,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,11,32
2020-02-03,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,25,NA
2020-02-03,"Millbrook School","Wake",35.856111,-78.574167,2,2020,32,31.5
2020-02-03,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,28,38
2020-02-04,"Bryson City","Swain",35.434767,-83.442133,2,2020,38,NA
2020-02-04,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,9,NA
2020-02-04,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,40,NA
2020-02-04,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,25.5,39
2020-02-04,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2020,2,44
2020-02-04,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,27.5,30
2020-02-04,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,36,NA
2020-02-04,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,13,43
2020-02-04,"Linville Falls","Avery",35.972347,-81.933072,2,2020,5,NA
2020-02-04,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,36,NA
2020-02-04,"Millbrook School","Wake",35.856111,-78.574167,2,2020,24,37
2020-02-04,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2020,12,NA
2020-02-04,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,20,43
2020-02-05,"Bryson City","Swain",35.434767,-83.442133,2,2020,25,NA
2020-02-05,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,20,NA
2020-02-05,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,26,NA
2020-02-05,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,35,31
2020-02-05,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2020,NA,37
2020-02-05,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,24,31.5
2020-02-05,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,22,NA
2020-02-05,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,10,37
2020-02-05,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,25,NA
2020-02-05,"Millbrook School","Wake",35.856111,-78.574167,2,2020,30,31.5
2020-02-05,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,16,38
2020-02-06,"Bryson City","Swain",35.434767,-83.442133,2,2020,58,NA
2020-02-06,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,8,NA
2020-02-06,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,43,NA
2020-02-06,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,43,33
2020-02-06,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2020,NA,36
2020-02-06,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,36,22.5
2020-02-06,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,37,NA
2020-02-06,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,26,39
2020-02-06,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,38,NA
2020-02-06,"Millbrook School","Wake",35.856111,-78.574167,2,2020,45,33.5
2020-02-06,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,38,37
2020-02-07,"Bryson City","Swain",35.434767,-83.442133,2,2020,29,NA
2020-02-07,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,6,NA
2020-02-07,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,33,NA
2020-02-07,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,25,30
2020-02-07,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2020,2,34
2020-02-07,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,25.5,28
2020-02-07,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,23.5,NA
2020-02-07,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,21,31
2020-02-07,"Linville Falls","Avery",35.972347,-81.933072,2,2020,9,NA
2020-02-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,27,NA
2020-02-07,"Millbrook School","Wake",35.856111,-78.574167,2,2020,25.5,31.5
2020-02-07,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2020,19,NA
2020-02-07,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,35,NA
2020-02-08,"Bryson City","Swain",35.434767,-83.442133,2,2020,23,NA
2020-02-08,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,15,39
2020-02-08,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,33,NA
2020-02-08,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,38,39
2020-02-08,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2020,NA,44
2020-02-08,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,28,34
2020-02-08,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,32,NA
2020-02-08,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,28,40
2020-02-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,27,NA
2020-02-08,"Millbrook School","Wake",35.856111,-78.574167,2,2020,36,34
2020-02-08,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,25,NA
2020-02-09,"Bryson City","Swain",35.434767,-83.442133,2,2020,33,NA
2020-02-09,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,21,36
2020-02-09,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,60,NA
2020-02-09,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,52,35
2020-02-09,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2020,NA,46
2020-02-09,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,42,36
2020-02-09,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,53,NA
2020-02-09,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,30,34
2020-02-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,54,NA
2020-02-09,"Millbrook School","Wake",35.856111,-78.574167,2,2020,49,36
2020-02-09,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,47,NA
2020-02-10,"Bryson City","Swain",35.434767,-83.442133,2,2020,38,NA
2020-02-10,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,0,38
2020-02-10,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,57,NA
2020-02-10,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,37.5,32
2020-02-10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2020,1,44
2020-02-10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,37,24
2020-02-10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,50.5,NA
2020-02-10,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,25,34
2020-02-10,"Linville Falls","Avery",35.972347,-81.933072,2,2020,14,NA
2020-02-10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,49,NA
2020-02-10,"Millbrook School","Wake",35.856111,-78.574167,2,2020,35,27
2020-02-10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2020,24,NA
2020-02-10,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,38,NA
2020-02-11,"Bryson City","Swain",35.434767,-83.442133,2,2020,20,NA
2020-02-11,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,10,21
2020-02-11,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,24,NA
2020-02-11,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,15,24
2020-02-11,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2020,NA,34
2020-02-11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,18,19
2020-02-11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,23,NA
2020-02-11,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,23,27
2020-02-11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,18,NA
2020-02-11,"Millbrook School","Wake",35.856111,-78.574167,2,2020,30,22
2020-02-11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2020,25,NA
2020-02-11,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,29,NA
2020-02-12,"Bryson City","Swain",35.434767,-83.442133,2,2020,4,NA
2020-02-12,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,2,31
2020-02-12,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,17,NA
2020-02-12,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,13,22
2020-02-12,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2020,NA,45
2020-02-12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,13,21
2020-02-12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,15,NA
2020-02-12,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,12,25
2020-02-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,13,NA
2020-02-12,"Millbrook School","Wake",35.856111,-78.574167,2,2020,20,24.5
2020-02-12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2020,12,NA
2020-02-12,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,16,NA
2020-02-13,"Bryson City","Swain",35.434767,-83.442133,2,2020,13,40
2020-02-13,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,20,41
2020-02-13,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,30,NA
2020-02-13,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,29,41
2020-02-13,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2020,3,46
2020-02-13,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,22.5,35
2020-02-13,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,24.5,NA
2020-02-13,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,23,NA
2020-02-13,"Linville Falls","Avery",35.972347,-81.933072,2,2020,11,NA
2020-02-13,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,26,NA
2020-02-13,"Millbrook School","Wake",35.856111,-78.574167,2,2020,28,36.5
2020-02-13,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2020,26.5,NA
2020-02-13,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,34,NA
2020-02-14,"Bryson City","Swain",35.434767,-83.442133,2,2020,28,35
2020-02-14,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,15,44
2020-02-14,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,50,NA
2020-02-14,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,49,36
2020-02-14,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,33,28.5
2020-02-14,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,45,NA
2020-02-14,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,35,38
2020-02-14,"Linville Falls","Avery",35.972347,-81.933072,2,2020,NA,41
2020-02-14,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,45,NA
2020-02-14,"Millbrook School","Wake",35.856111,-78.574167,2,2020,48,30.5
2020-02-14,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2020,36,NA
2020-02-14,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,52,NA
2020-02-15,"Bryson City","Swain",35.434767,-83.442133,2,2020,17,23
2020-02-15,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,15,47
2020-02-15,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,34,NA
2020-02-15,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,27,37
2020-02-15,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,24,30.5
2020-02-15,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,34,NA
2020-02-15,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,30,44
2020-02-15,"Linville Falls","Avery",35.972347,-81.933072,2,2020,NA,38
2020-02-15,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,28,NA
2020-02-15,"Millbrook School","Wake",35.856111,-78.574167,2,2020,32,32.5
2020-02-15,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2020,33,NA
2020-02-15,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,40,NA
2020-02-16,"Bryson City","Swain",35.434767,-83.442133,2,2020,15,34
2020-02-16,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,25,34
2020-02-16,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,25,NA
2020-02-16,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,25,33
2020-02-16,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2020,8,NA
2020-02-16,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,23,34
2020-02-16,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,20.5,NA
2020-02-16,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,18,36
2020-02-16,"Linville Falls","Avery",35.972347,-81.933072,2,2020,10,33
2020-02-16,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,18,NA
2020-02-16,"Millbrook School","Wake",35.856111,-78.574167,2,2020,26,33.5
2020-02-16,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2020,25.5,NA
2020-02-16,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,27,NA
2020-02-17,"Bryson City","Swain",35.434767,-83.442133,2,2020,15,23
2020-02-17,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,11,27
2020-02-17,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,26,NA
2020-02-17,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,27,26
2020-02-17,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,20,26
2020-02-17,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,23,NA
2020-02-17,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,13,27
2020-02-17,"Linville Falls","Avery",35.972347,-81.933072,2,2020,NA,33
2020-02-17,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,18,NA
2020-02-17,"Millbrook School","Wake",35.856111,-78.574167,2,2020,31,28.5
2020-02-17,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2020,19,NA
2020-02-17,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,29,NA
2020-02-18,"Bryson City","Swain",35.434767,-83.442133,2,2020,7,34
2020-02-18,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,13,30
2020-02-18,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,22,NA
2020-02-18,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,16,NA
2020-02-18,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,25,34
2020-02-18,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,18,NA
2020-02-18,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,4,34
2020-02-18,"Linville Falls","Avery",35.972347,-81.933072,2,2020,NA,37
2020-02-18,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,22,NA
2020-02-18,"Millbrook School","Wake",35.856111,-78.574167,2,2020,21,35
2020-02-18,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2020,10,NA
2020-02-18,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,15,NA
2020-02-19,"Bryson City","Swain",35.434767,-83.442133,2,2020,25,38
2020-02-19,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,10,35
2020-02-19,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,38,NA
2020-02-19,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,28,29
2020-02-19,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2020,9,NA
2020-02-19,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,30.5,22
2020-02-19,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,38,NA
2020-02-19,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,23,33
2020-02-19,"Linville Falls","Avery",35.972347,-81.933072,2,2020,13,28
2020-02-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,32,NA
